stage,resolution_m,x,y,movement_distance,guaranteed_receive_coverage,possible_receive_coverage,near_area_coverage,direction_available_coverage,clear_ready_coverage,operational_good_coverage,uniform_guaranteed_receive_coverage,uniform_clear_ready_coverage,uniform_operational_good_coverage,worst_diameter_median,worst_diameter_mean,worst_diameter_p90,worst_diameter_p95,worst_diameter_max,unbounded_fraction_of_direction_area,mean_abs_orthogonality_error_deg,orthogonal_80_100_area_coverage,target_sample_count,epsilon_sample_count
final_refine_1m,1.0,632.0,469.0,787.0101651185962,1.0,1.0,0.0,1.0,0.24605776736924279,0.24605776736924279,1.0,0.4007936507936508,0.4007936507936508,77.69676181008917,88.78545660027638,168.09344351407006,180.64740102739728,207.57184340359288,0.0,39.4804909072585,0.08990372105126203,1260,9
final_refine_1m,1.0,632.0,470.0,787.6065007349799,1.0,1.0,0.0,1.0,0.24621389539422325,0.24621389539422325,1.0,0.4015873015873016,0.4015873015873016,77.62484254061499,88.68648743762797,167.81673111556316,180.3305630141996,207.16586300892925,0.0,39.43130386944027,0.08990372105126203,1260,9
final_refine_1m,1.0,632.0,471.0,788.2036538864813,1.0,1.0,0.0,1.0,0.24652615144418424,0.24652615144418424,1.0,0.4031746031746032,0.4031746031746032,77.55341914334775,88.5881198526617,167.54148858905398,180.0154334324431,206.7621390273836,0.0,39.38222330459144,0.09047619047619047,1260,9
final_refine_1m,1.0,632.0,472.0,788.8016227163836,1.0,1.0,0.0,1.0,0.2466822794691647,0.2466822794691647,1.0,0.403968253968254,0.403968253968254,77.48248798062087,88.49034969946968,167.26770564253417,179.7019999868313,206.3606543932773,0.0,39.333248891074,0.09047619047619047,1260,9
final_refine_1m,1.0,632.0,473.0,789.4004053710639,1.0,1.0,0.0,1.0,0.2468384074941452,0.2468384074941452,1.0,0.40476190476190477,0.40476190476190477,77.4120454494693,88.39317286990769,166.99537207876594,179.39025049856875,205.96139221108342,0.0,39.28438030857868,0.09047619047619047,1260,9
final_refine_1m,1.0,632.0,474.0,790.0,1.0,1.0,0.0,1.0,0.24699453551912567,0.24699453551912567,1.0,0.40555555555555556,0.40555555555555556,77.34208798122553,88.29658529316767,166.72447779420298,179.08017290398445,205.56433575331704,0.0,39.23561723811715,0.09047619047619047,1260,9
final_refine_1m,1.0,632.0,475.0,790.600404755778,1.0,1.0,0.0,1.0,0.24715066354410617,0.24715066354410617,1.0,0.40634920634920635,0.40634920634920635,77.27261204112305,88.20058293535554,166.45501277790967,178.7717552531767,205.1694684584681,0.0,39.186959362014285,0.09047619047619047,1260,9
final_refine_1m,1.0,632.0,476.0,791.2016177940993,1.0,1.0,0.0,1.0,0.24746291959406713,0.24746291959406713,1.0,0.40793650793650793,0.40793650793650793,77.20361412790162,88.10516179907525,166.18696711050347,178.46498570868062,204.77677392892318,0.0,39.13840636390053,0.09047619047619047,1260,9
final_refine_1m,1.0,632.0,477.0,791.8036372737877,1.0,1.0,0.0,1.0,0.24761904761904763,0.24761904761904763,1.0,0.4087301587301587,0.4087301587301587,77.1350907734252,88.01031792301795,165.92033096311943,178.16449489779038,204.38623592898153,0.0,39.08995792870427,0.09104865990111892,1260,9
final_refine_1m,1.0,632.0,478.0,792.4064613567964,1.0,1.0,0.0,1.0,0.2477751756440281,0.2477751756440281,1.0,0.4095238095238095,0.4095238095238095,77.06703854229117,87.9160473815572,165.6550945963733,177.89436377057044,203.99783838282653,0.0,39.04161374264428,0.09104865990111892,1260,9
