stage,d1,d2,beta_deg,sensor_x,sensor_y,worst_diameter,mean_diameter,worst_epsilon,bounded_all,diameter_pass_all,circle_pass_all,clear_ready_all,epsilon_count
coarse,200.0,400.0,92.5,217.44775494613435,-399.6192886327431,15.907180761326943,15.893463133436926,1.0,True,True,False,False,101
coarse,200.0,400.0,92.55,217.79648187531544,-399.603910432395,15.913395501464265,15.89942979475556,1.0,True,True,False,False,101
coarse,200.0,400.0,92.6,218.1451952517014,-399.5882279162859,15.919621021166924,15.905407020075101,1.0,True,True,False,False,101
coarse,200.0,400.0,92.65,218.49389480973207,-399.57224109635865,15.925857333714646,15.911394821779071,1.0,True,True,False,False,101
coarse,200.0,400.0,92.7,218.8425802838571,-399.555949984788,15.932104452431552,15.917393212293529,1.0,True,True,False,False,101
coarse,200.0,400.0,92.75,219.1912514085376,-399.53935459398025,15.938362390685691,15.923402204087083,1.0,True,True,False,False,101
coarse,200.0,400.0,92.8,219.53990791824532,-399.52245493657364,15.944631161889516,15.929421809671064,1.0,True,True,False,False,101
coarse,200.0,400.0,92.85,219.88854954746313,-399.5052510254379,15.950910779499846,15.935452041599504,1.0,True,True,False,False,101
coarse,200.0,400.0,92.9,220.23717603068536,-399.48774287367445,15.95720125701798,15.941492912469297,1.0,True,True,False,False,101
coarse,200.0,400.0,92.95,220.58578710241764,-399.4699304946168,15.963502607989653,15.947544434920228,1.0,True,True,False,False,101
coarse,200.0,400.0,93.0,220.93438249717752,-399.45181390182955,15.969814846005491,15.953606621635098,1.0,True,True,True,True,101
refined,200.0,400.0,90.9,206.2829269247283,-399.95065299266423,15.737302419048463,15.709244148707228,-1.0,True,True,False,False,201
refined,200.0,400.0,90.91,206.3527313860816,-399.949550323458,15.736139048469914,15.710211287842661,-1.0,True,True,False,False,201
refined,200.0,400.0,90.92,206.4225356539198,-399.94843547109184,15.734976083811189,15.711189955918153,-1.0,True,True,False,False,201
refined,200.0,400.0,90.93,206.4923397261163,-399.94730843559967,15.733813524977228,15.712180155961406,-1.0,True,True,False,False,201
refined,200.0,400.0,90.94,206.56214360054483,-399.9461692170158,15.732651371873182,15.713181891000193,-1.0,True,True,False,False,201
refined,200.0,400.0,90.95,206.63194727507903,-399.94501781537497,15.731489624404206,15.714195164062344,-1.0,True,True,False,False,201
refined,200.0,400.0,90.96,206.70175074759246,-399.94385423071213,15.730328282475508,15.715219978175746,-1.0,True,True,False,False,201
refined,200.0,400.0,90.97,206.77155401595908,-399.942678463063,15.729167345992382,15.716256336368359,-1.0,True,True,False,False,201
refined,200.0,400.0,90.98,206.84135707805228,-399.9414905124631,15.7280068148602,15.717304241668185,-1.0,True,True,False,False,201
refined,200.0,400.0,90.99,206.91115993174583,-399.9402903789487,15.726846688984338,15.718363697103287,-1.0,True,True,False,False,201
refined,200.0,400.0,91.0,206.98096257491338,-399.9390780625565,15.725686968270306,15.71943470570181,1.0,True,True,False,False,201
refined,200.0,400.0,91.01,207.05076500542867,-399.9378535633233,15.726865599344249,15.720517270491937,1.0,True,True,False,False,201
refined,200.0,400.0,91.02,207.1205672211654,-399.9366168812864,15.728044646085895,15.72161139450192,1.0,True,True,False,False,201
refined,200.0,400.0,91.03,207.19036921999722,-399.93536801648355,15.729224108590795,15.722717080760066,1.0,True,True,False,False,201
refined,200.0,400.0,91.04,207.26017099979796,-399.9341069689527,15.73040398695453,15.723834332294759,1.0,True,True,False,False,201
refined,200.0,400.0,91.05,207.32997255844109,-399.9328337387323,15.731584281272891,15.72496315213442,1.0,True,True,False,False,201
refined,200.0,400.0,91.06,207.39977389380064,-399.9315483258612,15.732764991641437,15.726095434915218,1.0,True,True,False,False,201
refined,200.0,400.0,91.07,207.46957500375,-399.9302507303784,15.733946118156306,15.727228126258996,1.0,True,True,False,False,201
refined,200.0,400.0,91.08,207.5393758861632,-399.9289409523236,15.735127660913118,15.72836122625484,1.0,True,True,False,False,201
refined,200.0,400.0,91.09,207.609176538914,-399.9276189917366,15.736309620007988,15.729494734991897,1.0,True,True,False,False,201
refined,200.0,400.0,91.1,207.6789769598758,-399.9262848486577,15.737491995536908,15.73062865255937,1.0,True,True,False,False,201
coarse,200.0,600.0,88.0,179.06030197849935,-599.6344962114574,22.61102688126048,22.334650086030365,-1.0,True,True,True,True,101
coarse,200.0,600.0,88.05,179.58358969869943,-599.6525412190038,22.603725224231546,22.3282458038739,-1.0,True,True,True,True,101
coarse,200.0,600.0,88.1,180.10689296688412,-599.6701295650543,22.596439816170726,22.321857325356014,-1.0,True,True,True,True,101
coarse,200.0,600.0,88.15,180.63021138453541,-599.6872612362149,22.58917064095169,22.315484638047295,-1.0,True,True,True,True,101
coarse,200.0,600.0,88.2,181.15354455312308,-599.703936219439,22.581917682513826,22.309127729581704,-1.0,True,True,True,True,101
coarse,200.0,600.0,88.25,181.67689207410643,-599.7201545020278,22.574680924863177,22.302786587656524,-1.0,True,True,True,True,101
coarse,200.0,600.0,88.3,182.20025354893355,-599.7359160716304,22.567460352071492,22.296461200032265,-1.0,True,True,True,True,101
coarse,200.0,600.0,88.35,182.7236285790419,-599.7512209162438,22.56025594827652,22.2901515545326,-1.0,True,True,True,True,101
coarse,200.0,600.0,88.4,183.24701676585875,-599.7660690242126,22.55306769768178,22.28385763904427,-1.0,True,True,True,True,101
coarse,200.0,600.0,88.45,183.77041771080098,-599.7804603842294,22.54589558455653,22.277579441517013,-1.0,True,True,True,True,101
coarse,200.0,600.0,88.5,184.2938310152761,-599.7943949853344,22.538739593235526,22.271316949963502,-1.0,True,True,True,True,101
coarse,200.0,600.0,88.55,184.8172562806822,-599.8078728169158,22.53159970811901,22.26507015245924,-1.0,True,True,True,True,101
coarse,200.0,600.0,88.6,185.34069310840806,-599.8208938687098,22.524475913672514,22.258839037142526,-1.0,True,True,True,True,101
coarse,200.0,600.0,88.65,185.86414109983394,-599.8334581308003,22.51736819442691,22.25262359221434,-1.0,True,True,True,True,101
coarse,200.0,600.0,88.7,186.3875998563312,-599.845565593619,22.510276534978065,22.24642380593829,-1.0,True,True,True,True,101
coarse,200.0,600.0,88.75,186.9110689792633,-599.8572162479455,22.50320091998697,22.240239666640544,-1.0,True,True,True,True,101
coarse,200.0,600.0,88.8,187.43454806998577,-599.8684100849073,22.496141334179434,22.234071162709718,-1.0,True,True,True,True,101
coarse,200.0,600.0,88.85,187.9580367298465,-599.8791470959799,22.489097762346212,22.22791828259689,-1.0,True,True,True,True,101
coarse,200.0,600.0,88.9,188.48153456018622,-599.8894272729865,22.482070189342473,22.221781014815402,-1.0,True,True,True,True,101
coarse,200.0,600.0,88.95,189.0050411623383,-599.8992506080984,22.47505860008832,22.21565934794092,-1.0,True,True,True,True,101
coarse,200.0,600.0,89.0,189.52855613762983,-599.9086170938348,22.468062979568124,22.209553270611266,-1.0,True,True,True,True,101
coarse,200.0,600.0,89.05,190.0520790873814,-599.9175267230625,22.461083312830517,22.20346277152641,-1.0,True,True,False,False,101
coarse,200.0,600.0,89.1,190.57560961290747,-599.9259794889964,22.45411958498886,22.197515701585655,-1.0,True,True,False,False,101
coarse,200.0,600.0,89.15,191.09914731551694,-599.9339753851995,22.447171781220334,22.191867726244844,-1.0,True,True,False,False,101
coarse,200.0,600.0,89.2,191.62269179651278,-599.9415144055826,22.440239886766115,22.186500131205708,-1.0,True,True,False,False,101
coarse,200.0,600.0,89.25,192.14624265719326,-599.9485965444042,22.433323886931483,22.181433620456417,-1.0,True,True,False,False,101
coarse,200.0,600.0,89.3,192.66979949885172,-599.9552217962712,22.426423767085836,22.176648196177688,-1.0,True,True,False,False,101
coarse,200.0,600.0,89.35,193.1933619227766,-599.961390156138,22.41953951266173,22.172165844630417,-1.0,True,True,False,False,101
coarse,200.0,600.0,89.4,193.7169295302526,-599.9671016193073,22.412671109155895,22.167965677312836,-1.0,True,True,False,False,101
coarse,200.0,600.0,89.45,194.24050192256,-599.9723561814294,22.405818542128287,22.16406978846398,-1.0,True,True,False,False,101
coarse,200.0,600.0,89.5,194.76407870097566,-599.9771538385028,22.3989817972027,22.16045776671079,-1.0,True,True,False,False,101
coarse,200.0,600.0,89.55,195.2876594667732,-599.9814945868739,22.392160860065985,22.157150840903387,-1.0,True,True,False,False,101
coarse,200.0,600.0,89.6,195.81124382122303,-599.9853784232369,22.385355716468425,22.154129658461237,-1.0,True,True,False,False,101
coarse,200.0,600.0,89.65,196.33483136559303,-599.9888053446342,22.37856635222335,22.15141439016541,-1.0,True,True,False,False,101
coarse,200.0,600.0,89.7,196.85842170114827,-599.991775348456,22.37179275320721,22.148986740421222,-1.0,True,True,False,False,101
coarse,200.0,600.0,89.75,197.38201442915204,-599.9942884324407,22.365034905359497,22.146865823758503,-1.0,True,True,False,False,101
coarse,200.0,600.0,89.8,197.90560915086573,-599.9963445946743,22.358292794682463,22.145034399750127,-1.0,True,True,False,False,101
coarse,200.0,600.0,89.85,198.42920546754914,-599.9979438335909,22.351566407241254,22.143510528504017,-1.0,True,True,False,False,101
coarse,200.0,600.0,89.9,198.95280298046103,-599.9990861479727,22.34485572916358,22.14227802293076,-1.0,True,True,False,False,101
coarse,200.0,600.0,89.95,199.47640129085892,-599.9997715369497,22.33816074663998,22.14135389055732,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.0,199.99999999999997,-600.0,22.33148144592319,22.14072299579054,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.05,200.52359870914103,-599.9997715369497,22.324817813328643,22.14040129542888,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.1,201.04719701953888,-599.9990861479727,22.318169835233896,22.140374703522525,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.15,201.5707945324508,-599.9979438335909,22.311537498078742,22.14065812800532,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.2,202.09439084913421,-599.9963445946743,22.304920788365298,22.141238530706396,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.25,202.61798557084788,-599.9942884324407,22.29831969265764,22.142129772570414,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.3,203.14157829885164,-599.991775348456,22.291734197581697,22.143319861329505,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.35,203.66516863440688,-599.9888053446342,22.2851642898253,22.144821612826004,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.4,204.18875617877703,-599.9853784232369,22.27860995613831,22.146624078807726,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.45,204.71234053322686,-599.9814945868739,22.272071183331803,22.14873903191291,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.5,205.2359212990244,-599.9771538385028,22.265547958278805,22.151156566006343,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.55,205.7594980774401,-599.9723561814294,22.259040267913857,22.153887412431786,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.6,206.28307046974746,-599.9671016193073,22.252548099232857,22.156922705260882,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.65,206.80663807722345,-599.961390156138,22.246071439293022,22.160272136463913,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.7,207.33020050114834,-599.9552217962712,22.239610275212936,22.163927878397907,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.75,207.85375734280666,-599.9485965444042,22.233164594172226,22.16789858559197,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.8,208.37730820348713,-599.9415144055826,22.226734383411802,22.172177466755727,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.85,208.90085268448297,-599.9339753851995,22.220319630233394,22.17677214092072,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.9,209.42439038709244,-599.9259794889964,22.213920321999723,22.181676851205097,-1.0,True,True,False,False,101
coarse,200.0,600.0,90.95,209.94792091261854,-599.9175267230625,22.207536446134466,22.186898183097714,-1.0,True,True,False,False,101
coarse,200.0,600.0,91.0,210.47144386237008,-599.9086170938348,22.201167990121984,22.19243141216989,1.0,True,True,False,False,101
coarse,200.0,600.0,91.05,210.9949588376616,-599.8992506080984,22.207603558180605,22.19828209233389,1.0,True,True,False,False,101
coarse,200.0,600.0,91.1,211.51846543981372,-599.8894272729865,22.214054860222696,22.204378279055657,1.0,True,True,False,False,101
coarse,200.0,600.0,91.15,212.04196327015345,-599.8791470959799,22.220521908795746,22.21050402063352,1.0,True,True,False,False,101
coarse,200.0,600.0,91.2,212.56545193001415,-599.8684100849073,22.22700471651036,22.216645308622937,1.0,True,True,False,False,101
coarse,200.0,600.0,91.25,213.08893102073662,-599.8572162479455,22.233503296040233,22.22280215444771,1.0,True,True,False,False,101
coarse,200.0,600.0,91.3,213.61240014366874,-599.845565593619,22.240017660122298,22.228974569593333,1.0,True,True,False,False,101
coarse,200.0,600.0,91.35,214.13585890016597,-599.8334581308003,22.24654782155674,22.23516256560709,1.0,True,True,False,False,101
coarse,200.0,600.0,91.4,214.65930689159188,-599.8208938687098,22.253093793207057,22.241366154098102,1.0,True,True,False,False,101
coarse,200.0,600.0,91.45,215.18274371931776,-599.8078728169158,22.259655588000417,22.247585346737413,1.0,True,True,False,False,101
coarse,200.0,600.0,91.5,215.7061689847238,-599.7943949853344,22.266233218927294,22.25382015525805,1.0,True,True,False,False,101
coarse,200.0,600.0,91.55,216.22958228919907,-599.7804603842294,22.27282669904177,22.26007059145512,1.0,True,True,False,False,101
coarse,200.0,600.0,91.6,216.7529832341413,-599.7660690242126,22.27943604146195,22.26633666718585,1.0,True,True,False,False,101
coarse,200.0,600.0,91.65,217.27637142095816,-599.7512209162438,22.286061259369475,22.2726183943697,1.0,True,True,False,False,101
coarse,200.0,600.0,91.7,217.7997464510665,-599.7359160716304,22.292702366009827,22.278915784988403,1.0,True,True,False,False,101
coarse,200.0,600.0,91.75,218.32310792589362,-599.7201545020278,22.299359374692546,22.28522885108604,1.0,True,True,False,False,101
coarse,200.0,600.0,91.8,218.84645544687697,-599.703936219439,22.306032298791376,22.29155760476917,1.0,True,True,False,False,101
coarse,200.0,600.0,91.85,219.36978861546464,-599.6872612362149,22.312721151743798,22.29790205820683,1.0,True,True,False,False,101
coarse,200.0,600.0,91.9,219.89310703311583,-599.6701295650544,22.319425947051894,22.304262223630676,1.0,True,True,False,False,101
coarse,200.0,600.0,91.95,220.4164103013005,-599.6525412190038,22.326146698281967,22.31063811333501,1.0,True,True,False,False,101
coarse,200.0,600.0,92.0,220.93969802150056,-599.6344962114574,22.33288341906466,22.3170297396769,1.0,True,True,False,False,101
coarse,200.0,600.0,92.05,221.46296979520972,-599.6159945561575,22.339636123095236,22.323437115076228,1.0,True,True,False,False,101
coarse,200.0,600.0,92.1,221.9862252239337,-599.5970362671937,22.34640482413356,22.32986025201581,1.0,True,True,False,False,101
coarse,200.0,600.0,92.15,222.50946390919086,-599.5776213590037,22.353189536004034,22.336299163041424,1.0,True,True,False,False,101
coarse,200.0,600.0,92.2,223.03268545251197,-599.5577498463726,22.359990272595965,22.342753860761906,1.0,True,True,False,False,101
coarse,200.0,600.0,92.25,223.55588945544113,-599.5374217444337,22.366807047863492,22.34922435784926,1.0,True,True,False,False,101
coarse,200.0,600.0,92.3,224.07907551953576,-599.5166370686676,22.37363987582579,22.35571066703874,1.0,True,True,False,False,101
coarse,200.0,600.0,92.35,224.60224324636692,-599.4953958349026,22.380488770567005,22.362212801128866,1.0,True,True,False,False,101
coarse,200.0,600.0,92.4,225.12539223751978,-599.473698059315,22.387353746236542,22.368730772981603,1.0,True,True,False,False,101
coarse,200.0,600.0,92.45,225.64852209459332,-599.4515437584286,22.394234817048872,22.375264595522363,1.0,True,True,False,False,101
coarse,200.0,600.0,92.5,226.17163241920153,-599.4289329491147,22.40113199728409,22.381814281740148,1.0,True,True,False,False,101
coarse,200.0,600.0,92.55,226.69472281297317,-599.4058656485925,22.408045301287594,22.388379844687584,1.0,True,True,False,False,101
coarse,200.0,600.0,92.6,227.21779287755214,-599.3823418744289,22.414974743470346,22.394961297481068,1.0,True,True,False,False,101
coarse,200.0,600.0,92.65,227.74084221459808,-599.3583616445379,22.421920338308755,22.40155865330079,1.0,True,True,False,False,101
coarse,200.0,600.0,92.7,228.26387042578565,-599.333924977182,22.428882100345483,22.408171925390857,1.0,True,True,False,False,101
coarse,200.0,600.0,92.75,228.7868771128064,-599.3090318909703,22.435860044188594,22.414801127059373,1.0,True,True,False,False,101
coarse,200.0,600.0,92.8,229.30986187736795,-599.2836824048604,22.442854184512267,22.421446271678544,1.0,True,True,False,False,101
coarse,200.0,600.0,92.85,229.8328243211947,-599.2578765381568,22.44986453605662,22.428107372684725,1.0,True,True,False,False,101
coarse,200.0,600.0,92.9,230.35576404602807,-599.2316143105116,22.45689111362824,22.43478444357856,1.0,True,True,False,False,101
coarse,200.0,600.0,92.95,230.87868065362647,-599.2048957419252,22.463933932099405,22.441477497925025,1.0,True,True,False,False,101
coarse,200.0,600.0,93.0,231.4015737457663,-599.1777208527443,22.47099300640921,22.448186549353533,1.0,True,True,True,True,101
refined,200.0,600.0,90.9,209.42439038709244,-599.9259794889964,22.213920321999723,22.181577574469966,-1.0,True,True,False,False,201
