x,y,distance_from_s1,angle_from_first_bearing,coverage_ratio,valid_polygon_ratio,diameter_pass_ratio,circle_coverage_pass_ratio,clear_ready_outcome_ratio,median_diameter,p90_diameter,max_valid_diameter,robust_pass_count,target_count,outcome_count,valid_polygon_count,diameter_pass_count,circle_coverage_pass_count,clear_ready_outcome_count,circle_blocked_diameter_pass_count,undefined_target_count
300.0,-1400.0,1431.7821063276353,-77.9052429229879,0.0,1.0,0.0,0.9674074074074074,0.0,69.22950385841119,124.36667194835802,148.9731212580185,0,270,1350,1350,0,1306,0,0,0
400.0,-1400.0,1456.0219778561036,-74.05460409907715,0.0,1.0,0.0,0.9674074074074074,0.0,65.50942430367701,116.39728019309455,139.0633897891469,0,270,1350,1350,0,1306,0,0,0
500.0,-1400.0,1486.6068747318504,-70.3461759419467,0.0,1.0,0.0,0.9674074074074074,0.0,62.28671107815502,109.11329354829435,129.83056083367316,0,270,1350,1350,0,1306,0,0,0
600.0,-1400.0,1523.1546211727816,-66.80140948635182,0.0,1.0,0.0,0.9674074074074074,0.0,59.54371953002578,102.44584475162937,121.27057938999766,0,270,1350,1350,0,1306,0,0,0
700.0,-1400.0,1565.2475842498527,-63.43494882292201,0.0,1.0,0.0,0.9674074074074074,0.0,59.54449080016097,96.23927621786517,113.37845219274782,0,270,1350,1350,0,1306,0,0,0
800.0,-1400.0,1612.4515496597098,-60.25511870305778,0.0,1.0,0.0,0.9674074074074074,0.0,61.43534139788248,90.5723955613851,106.14772571824366,0,270,1350,1350,0,1306,0,0,0
900.0,-1400.0,1664.3316977093239,-57.264773727892404,0.0,1.0,0.0,0.9674074074074074,0.0,63.50671556138033,85.56307584212507,99.56986512225178,0,270,1350,1350,0,1306,0,0,0
1000.0,-1400.0,1720.4650534085254,-54.46232220802562,0.0,1.0,0.0,0.9674074074074074,0.0,65.71056325372052,81.01333486039178,93.63356291413936,0,270,1350,1350,0,1306,0,0,0
1100.0,-1400.0,1780.4493814764855,-51.84277341263094,0.0,1.0,0.0,0.9674074074074074,0.0,68.0444472810255,77.38017648240508,88.32403564335645,0,270,1350,1350,0,1306,0,0,0
1200.0,-1400.0,1843.9088914585775,-49.398705354995535,0.0,1.0,0.0,0.9674074074074074,0.0,70.47054300548464,80.1674886421231,83.6224001209943,0,270,1350,1350,0,1306,0,0,0
1300.0,-1400.0,1910.49731745428,-47.12109639666146,0.0,1.0,0.0,0.9674074074074074,0.0,72.92576929602996,84.89045200653486,89.40964887274929,0,270,1350,1350,0,1306,0,0,0
1400.0,-1400.0,1979.8989873223331,-45.0,0.0,1.0,0.0,0.9674074074074074,0.0,75.52183332772705,91.10892241678455,96.01858947659281,0,270,1350,1350,0,1306,0,0,0
1500.0,-1400.0,2051.828452868319,-43.025065989118026,0.0,1.0,0.0,0.9674074074074074,0.0,80.23986632455205,97.78381713176745,103.03393106532064,0,270,1350,1350,0,1306,0,0,0
